Issue Date;Invoice;Boarding Location;Seller;PO;Operation;Customer;CNPJ/CPF;Product;Code;Qty;Tax (IPI);Net Unit Value.;Gross Unit Value.;Total without tax;Total with tax;Freight;Discount Amount;Status;Delivery Date;Notes;Cliente;Contrato
22/01/2026;889;CURITIBA;Fabian;4504308058;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;0,00%;32034,78;32034,78;32034,78;32034,78;;;Current;22/01/2026;;;
22/01/2026;890;CURITIBA;Fabian;4504308235;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;0,00%;32034,78;32034,78;32034,78;32034,78;;;Current;22/01/2026;;;
22/01/2026;891;CURITIBA;Fabian;4504308241;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;0,00%;32034,78;32034,78;32034,78;32034,78;;;Current;22/01/2026;;;
22/01/2026;892;CURITIBA;Fabian;4504308205;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;0,00%;32034,78;32034,78;32034,78;32034,78;;;Current;22/01/2026;;;
22/01/2026;893;CURITIBA;Fabian;4504308199;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;0,00%;32034,78;32034,78;32034,78;32034,78;;;Current;22/01/2026;;;
22/01/2026;894;CURITIBA;Fabian;4504308223;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;0,00%;32034,78;32034,78;32034,78;32034,78;;;Current;22/01/2026;;;
22/01/2026;895;CURITIBA;Fabian;4504308217;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;0,00%;32034,78;32034,78;32034,78;32034,78;;;Current;22/01/2026;;;
22/01/2026;896;CURITIBA;Fabian;4504308213;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;0,00%;32034,78;32034,78;32034,78;32034,78;;;Current;22/01/2026;;;
22/01/2026;897;CURITIBA;Fabian;4504308208;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;0,00%;32034,78;32034,78;32034,78;32034,78;;;Current;22/01/2026;;;
22/01/2026;898;CURITIBA;Fabian;4504308189;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;0,00%;32034,78;32034,78;32034,78;32034,78;;;Current;22/01/2026;;;
22/01/2026;899;CURITIBA;Fabian;4504308187;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;0,00%;32034,78;32034,78;32034,78;32034,78;;;Current;22/01/2026;;;
22/01/2026;900;CURITIBA;Fabian;4504308180;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;0,00%;32034,78;32034,78;32034,78;32034,78;;;Current;22/01/2026;;;
29/01/2026;7957;FORTALEZA;Samir Sarquis;4509623759;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;ESTRUTURA DE FIXACAO PARA SIST SIGFI 80;9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;29/01/2026;;;
29/01/2026;7957;FORTALEZA;Samir Sarquis;4509623759;SALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SISTEMA FOTOVOLTAICO SIGFI 80 - LI;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;29/01/2026;;;
29/01/2026;7956;FORTALEZA;Samir Sarquis;4509623760;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;ESTRUTURA DE FIXACAO PARA SIST SIGFI 80;9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;29/01/2026;;;
29/01/2026;7956;FORTALEZA;Samir Sarquis;4509623760;SALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SISTEMA FOTOVOLTAICO SIGFI 80 - LI;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;29/01/2026;;;
29/01/2026;7958;FORTALEZA;Samir Sarquis;4509623764;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;ESTRUTURA DE FIXACAO PARA SIST SIGFI 80;9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;29/01/2026;;;
29/01/2026;7958;FORTALEZA;Samir Sarquis;4509623764;SALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SISTEMA FOTOVOLTAICO SIGFI 80 - LI;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;29/01/2026;;;
29/01/2026;7959;FORTALEZA;Samir Sarquis;4509623765;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;ESTRUTURA DE FIXACAO PARA SIST SIGFI 80;9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;29/01/2026;;;
29/01/2026;7959;FORTALEZA;Samir Sarquis;4509623765;SALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SISTEMA FOTOVOLTAICO SIGFI 80 - LI;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;29/01/2026;;;
29/01/2026;7960;FORTALEZA;Samir Sarquis;4509623847;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;ESTRUTURA DE FIXACAO PARA SIST SIGFI 80;9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;29/01/2026;;;
29/01/2026;7960;FORTALEZA;Samir Sarquis;4509623847;SALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SISTEMA FOTOVOLTAICO SIGFI 80 - LI;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;29/01/2026;;;
29/01/2026;7961;FORTALEZA;Samir Sarquis;4509623875;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;ESTRUTURA DE FIXACAO PARA SIST SIGFI 80;9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;29/01/2026;;;
29/01/2026;7961;FORTALEZA;Samir Sarquis;4509623875;SALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SISTEMA FOTOVOLTAICO SIGFI 80 - LI;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;29/01/2026;;;
29/01/2026;7962;FORTALEZA;Samir Sarquis;4509623869;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;ESTRUTURA DE FIXACAO PARA SIST SIGFI 80;9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;29/01/2026;;;
29/01/2026;7962;FORTALEZA;Samir Sarquis;4509623869;SALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SISTEMA FOTOVOLTAICO SIGFI 80 - LI;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;29/01/2026;;;
29/01/2026;7964;FORTALEZA;Samir Sarquis;4509625130;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;ESTRUTURA DE FIXACAO PARA SIST SIGFI 80;9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;29/01/2026;;;
29/01/2026;7964;FORTALEZA;Samir Sarquis;4509625130;SALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SISTEMA FOTOVOLTAICO SIGFI 80 - LI;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;29/01/2026;;;
29/01/2026;7973;FORTALEZA;Samir Sarquis;4509623865;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;ESTRUTURA DE FIXACAO PARA SIST SIGFI 80;9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;29/01/2026;;;
29/01/2026;7973;FORTALEZA;Samir Sarquis;4509623865;SALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SISTEMA FOTOVOLTAICO SIGFI 80 - LI;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;29/01/2026;;;
30/01/2026;7983;FORTALEZA;Samir Sarquis;4509597418;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;BATERIA SELADA CHUMBO-ACIDO 220AH;9120692014;6;9,75%;1428,3918;1567,66;8570,350797;9405,94;;;Current;30/01/2026;;;
30/01/2026;7983;FORTALEZA;Samir Sarquis;4509597418;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;CONTROLADOR CARGA 24VCC/40A;9191270828;1;5,00%;876,3142857;920,13;876,3142857;920,13;;;Current;30/01/2026;;;
30/01/2026;7983;FORTALEZA;Samir Sarquis;4509597418;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;CONTROLADOR DE CARGA 12VCC 10A;9191270826;2;5,00%;258,447619;271,37;516,8952381;542,73;;;Current;30/01/2026;;;
30/01/2026;7983;FORTALEZA;Samir Sarquis;4509597418;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;INVERSOR  24VCC / 220VCA 2000W;9191270832;1;9,75%;3146,287016;3453,05;3146,287016;3453,05;;;Current;30/01/2026;;;
30/01/2026;7983;FORTALEZA;Samir Sarquis;4509597418;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;INVERSOR 12VCC / 220VCA 500W;9191270829;2;9,75%;1078,469248;1183,62;2156,938497;2367,25;;;Current;30/01/2026;;;
30/01/2026;7982;FORTALEZA;Samir Sarquis;4509610447;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;BATERIA SELADA CHUMBO-ACIDO 220AH;9120692014;128;9,75%;1428,3918;1567,66;182834,1503;200660,15;;;Current;30/01/2026;;;
30/01/2026;7982;FORTALEZA;Samir Sarquis;4509610447;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;CONTROLADOR DE CARGA 12VCC 10A;9191270826;20;5,00%;258,447619;271,37;5168,952381;5427,31;;;Current;30/01/2026;;;
30/01/2026;7982;FORTALEZA;Samir Sarquis;4509610447;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;INVERSOR  24VCC / 220VCA 2000W;9191270832;1;9,75%;3146,287016;3453,05;3146,287016;3453,05;;;Current;30/01/2026;;;
30/01/2026;7982;FORTALEZA;Samir Sarquis;4509610447;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;INVERSOR 12VCC / 220VCA 500W;9191270829;19;9,75%;1078,469248;1183,62;20490,91572;22488,83;;;Current;30/01/2026;;;
31/01/2026;8045;FORTALEZA;Samir Sarquis;4509623858;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;ESTRUTURA DE FIXACAO PARA SIST SIGFI 80;9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;31/01/2026;;;
31/01/2026;8045;FORTALEZA;Samir Sarquis;4509623858;SALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SISTEMA FOTOVOLTAICO SIGFI 80 - LI;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;31/01/2026;;;
31/01/2026;8046;FORTALEZA;Samir Sarquis;4509623846;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;ESTRUTURA DE FIXACAO PARA SIST SIGFI 80;9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;31/01/2026;;;
31/01/2026;8046;FORTALEZA;Samir Sarquis;4509623846;SALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SISTEMA FOTOVOLTAICO SIGFI 80 - LI;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;31/01/2026;;;
27/01/2026;7867;FORTALEZA;-;2025030/2025;SALE;MUNICIPIO DE PATO BRAGADO;95.719.472/0001-05;KIT FOTOVOLTAICO 26,6KWP;9140271058;1;0,00%;26033,32;26033,32;26033,32;26033,32;;;Current;27/01/2026;;;
27/01/2026;7867;FORTALEZA;-;2025030/2025;SALE;MUNICIPIO DE PATO BRAGADO;95.719.472/0001-05; KIT FOTOVOLTAICO 24,4KWP-2;9140271269;1;0,00%;22989,37;22989,37;22989,37;22989,37;;;Current;27/01/2026;;;
27/01/2026;7867;FORTALEZA;-;2025030/2025;SALE;MUNICIPIO DE PATO BRAGADO;95.719.472/0001-05;KIT FOTOVOLTAICO 51,6KWP;9140271054;1;0,00%;45420,9;45420,9;45420,9;45420,9;;;Current;27/01/2026;;;
27/01/2026;7867;FORTALEZA;-;2025030/2025;SALE;MUNICIPIO DE PATO BRAGADO;95.719.472/0001-05; KIT FOTOVOLTAICO 13,3KWP;9140271053;1;0,00%;11428,56;11428,56;11428,56;11428,56;;;Current;27/01/2026;;;
27/01/2026;7867;FORTALEZA;-;2025030/2025;SALE;MUNICIPIO DE PATO BRAGADO;95.719.472/0001-05;KIT FOTOVOLTAICO 24,4KWP-3;9140271270;1;0,00%;25702,15;25702,15;25702,15;25702,15;;;Current;27/01/2026;;;
26/01/2026;241;MANAUS;Mateus Armando;1917;SALE ON CONSIGNMENT;A DIAS SOLAR DIST  MERCANTIL LTDA;05.951.301/0001-14;GT1-5KD2R11008   INVERSOR ON-GRID MONOFÁSICO 5kW 220V 2 MPPT GT1-5KD2R11008;283437;4;0,00%;1800;1800;7200;7200;;;Current;26/01/2026;;;
26/01/2026;242;MANAUS;Mateus Armando;1917;SALE ON CONSIGNMENT;A DIAS SOLAR DIST  MERCANTIL LTDA;05.951.301/0001-14;GT1-6KD2R11008   INVERSOR ON-GRID MONOFÁSICO 6kW 220V 2 MPPT GT1-6KD2R11008;283438;5;0,00%;2000;2000;10000;10000;;;Current;26/01/2026;;;
03/02/2026;920;CURITIBA;Anna Julia;LIVMZOO2901269;RESALE;ZOOM VEICULOS LTDA;63.572.046/0001-03; CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;1;9,75%;2277,9;2499,99525;2277,9;2499,99525;;;Current;11/02/2026;;;
04/02/2026;925;CURITIBA;Anna Julia;LIVMTRO0302040;RESALE;TROOVE COMERCIO E SERVICOS LTDA;58.309.783/0001-70;CARREGADOR VEICULAR CC 60KW M0601000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M0601000E2EYR11001;1;5,00%;63761,9;66949,995;63761,9;66949,995;;;Current;10/02/2026;;;
05/02/2026;943;CURITIBA;Anna Julia;LIVMDAN0302920;RESALE;DANIEL FRANCO GOULART;013.551.221-20;CARREGADOR VEICULAR CC 60KW M0601000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M0601000E2EYR11001;1;5,00%;66666,67;70000,0035;66666,67;70000,0035;;;Current;10/02/2026;;;
06/02/2026;944;CURITIBA;Anna Julia;LIVMDRS0402680;RESALE;DRSUL DEALER VEICULOS LTDA;59.160.343/0001-6;CARREGADOR DE ACUMULADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 2,POTENCIA, 22.000W;A0220400E11R11004;2;9,75%;3735,76;4099,9966;7471,52;8199,9932;;;Current;24/02/2026;;;
06/02/2026;944;CURITIBA;Anna Julia;LIVMDRS0402680;RESALE;DRSUL DEALER VEICULOS LTDA;59.160.343/0001-6;COLUNA DE FIXACAO, DE ACO, PARA MONTAGEM DE ESTRUTURA FIXA DE CARREGADOR VEICULA;9121500036;1;6,50%;2065,73;2200,00245;2065,73;2200,00245;;;Current;24/02/2026;;;
09/02/2026;948;CURITIBA;Anna Julia;LIVMTRO2701296;RESALE;TROOVE COMERCIO E SERVICOS;58.309.783/0001-70;CARREGADOR VEICULAR CC 60KW M0601000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M0601000E2EYR11001;1;5,00%;63761,9;66949,995;63761,9;66949,995;;;Current;10/02/2026;;;
09/02/2026;949;CURITIBA;Anna Julia;LIVMYEL2701851;RESALE;YELLOT MOB LTDA;48.250.135/0001-31;CARREGADOR VEICULAR CC 60KW M0601000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M0601000E2EYR11001;1;5,00%;58500;61425;58500;61425;;;Current;23/02/2026;;;
11/02/2026;959;CURITIBA;Anna Julia;LIVMMAR0902802;RESALE;MARCOS ROBERTO DA SILVA;154.520.118-89; CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;1;9,75%;2346,24;2574,9984;2346,24;2574,9984;;;Current;27/02/2026;;;
11/02/2026;960;CURITIBA;Anna Julia;LIVMFAB0902727;RESALE;FABIO COSTA VASCONCELLOS;279.274.088-44; CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;1;9,75%;2346,24;2574,9984;2346,24;2574,9984;;;Current;In Transit;;;
11/02/2026;961;CURITIBA;Anna Julia;LIVMVOR0202552;RESALE;VORTEX 3.6.9 LTDA;56.426.124/0001-98; CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;1;9,75%;2277,9;2499,99525;2277,9;2499,99525;;;Current;18/02/2026;;;
11/02/2026;962;CURITIBA;Anna Julia;LIVMCIA1002389;RESALE;CIA CHARGE ENERGIA SPE LTD;52.751.599/0001-07; CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4;M1201000E2EYR11001;1;9,75%;61959;68000,0025;61959;68000,0025;;;Current;20/02/2026;;;
11/02/2026;963;CURITIBA;Anna Julia;LIVMYEL2701380;RESALE;YELLOT MOB LTDA;48.250.135/0001-31;CARREGADOR VEICULAR CC 60KW M0601000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M0601000E2EYR11001;1;5,00%;58500;61425;58500;61425;;;Current;23/02/2026;;;
18/02/2026;970;CURITIBA;Anna Julia;LIVMMAR1202921;RESALE;MARKET EV LTDA;41.955.272/0001-22;UNIDADES PARA ABASTECIMENTO ELETRICO VEICULAR 22KW (A0220400E11R11002);A0220400E11R11002;1;9,75%;2915,72;3200,0027;2915,72;3200,0027;;;Current;In Transit;;;
19/02/2026;975;CURITIBA;Franco Gillio;LIVPMEV1002282;RESALE;MEVO ENERGY COMPANY SAS;EXPORTAÇÃO; CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;30;0,00%;1308,725;1308,725;39261,75;39261,75;;;Current;19/02/2026;;;
20/02/2026;976;CURITIBA;Franco Gillio;LIVHBIO0302070;RESALE;BIOMOTORS S.R.L;EXPORTAÇÃO; CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;60;0,00%;1306,425;1306,425;78385,5;78385,5;;;Current;20/02/2026;;;
20/02/2026;981;CURITIBA;Franco Gillio;LIVEBIO3013686;RESALE;BIOMOTORS S.R.L;EXPORTAÇÃO; CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;2;0,00%;1306,425;1306,425;2612,85;2612,85;;;Current;20/02/2026;;;
25/02/2026;983;CURITIBA;Leonardo Dib;LIVDNEO1202902;RESALE;NEOSOLAR ENERGIA LTDA;12.420.339/0003-98; INVERSOR ON-GRID MONOFASICO GT1-5KD2 220V;GT1-5KD2R11008;15;9,75%;1184,51;1299,999725;17767,65;19499,99588;;;Current;Waiting Shipment;;;
25/02/2026;983;CURITIBA;Leonardo Dib;LIVDNEO1202902;RESALE;NEOSOLAR ENERGIA LTDA;12.420.339/0003-98;INVERSORES PARA SISTEMAS FOTOVOLTACOS GT1-6KD2R11008;GT1-6KD2R11008;6;9,75%;1321,18;1449,99505;7927,08;8699,9703;;;Current;Waiting Shipment;;;
25/02/2026;983;CURITIBA;Leonardo Dib;LIVDNEO1202902;RESALE;NEOSOLAR ENERGIA LTDA;12.420.339/0003-98; INVERSORES PARA SISTEMAS FOTOVOLTAICOS ON-GRID GT1 -10KT2R11004;GT1-10KT2R11004;10;9,75%;2095,67;2299,997825;20956,7;22999,97825;;;Current;Waiting Shipment;;;
25/02/2026;983;CURITIBA;Leonardo Dib;LIVDNEO1202902;RESALE;NEOSOLAR ENERGIA LTDA;12.420.339/0003-98;INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;5;9,75%;1594,53;1749,996675;7972,65;8749,983375;;;Current;Waiting Shipment;;;
25/02/2026;984;CURITIBA;Beatriz Sales;LIVMPAT1902119;RESALE;PATRICIA DIAS DOS SANTOS GLORIGIANO;009.453.220-62; CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;2;9,75%;1913,44;2100,0004;3826,88;4200,0008;;;Current;In Transit;;;
25/02/2026;985;CURITIBA;Kelly Li;LIVDJOI1902724;RESALE;JOINING COMERCIO ELETRO-ELETRICOS LTDA;03.317.342/0001-28;CARREGADOR VEICULAR CC 60KW M0601000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M0601000E2EYR11001;1;5,00%;47619,05;50000,0025;47619,05;50000,0025;;;Current;Waiting Shipment;;;
25/02/2026;986;CURITIBA;Anna Julia;LIVMDIM2002356;RESALE;DIMAS GWM COMERCIO DE AUTOMOVEIS IMPORTADOS LTDA;48.785.806/0001-69;"CARREGADOR VE LIVOLTEK CC MOTION COMPACT 30 KW; 400VAC;CABO 5M; 100 A; RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAFDR11003;1;9,75%;20514,81;22515,00398;20514,81;22515,00398;;;Current;Waiting Payment;;GWN;1345715387
04/02/2026;167;MANAUS;Wilton Moura;LIVPPAL0302248;SALE;PALHETA ENGENHARIA LTDA;59.457.287/0001-26;KIT FOTOVOLTAICO 9,8KWP-3;9140274578;1;0,00%;11587,2;11587,2;11587,2;11587,2;;;Current;04/02/2026;;;
11/02/2026;168;MANAUS;Wilton Moura;LIVPEDA0902360;RESALE;E DA SILVA VIEIRA LTDA;09.512.986/0004-04;INVERSOR ON-GRID TRIFASICO GT3 -125K-1 380V AFCI ;GT3-125K-1R11002;2;9,75%;29200,18;32047,19755;58400,36;64094,3951;;;Current;11/02/2026;;;
24/02/2026;170;MANAUS;Wilton Moura;LIVPBRA2302543;RESALE;BRASCOM LTDA;24.311.178/0001-11; INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;1;9,75%;2551,25;2799,996875;2551,25;2799,996875;;;Current;24/02/2026;;;
24/02/2026;171;MANAUS;Wilton Moura;LIVPBRA2302278;RESALE;BRASCOM LTDA;24.311.178/0001-11; INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;1;9,75%;2551,25;2799,996875;2551,25;2799,996875;;;Current;24/02/2026;;;
25/02/2026;174;MANAUS;Wilton Moura;LIVPTEI2302052;SALE;TEIXEIRA COMERCIO DE EQUIPAMENTOS ELETRONICOS LTDA;39.492.416/0001-00;KIT FOTOVOLTAICO 207,9KWP;9140274579;1;0,00%;238258,4;238258,4;238258,4;238258,4;;;Current;25/02/2026;;;
24/02/2026;254;MANAUS;Mateus Armando;LIVDMAT0202676;SALE;MATRIZ SOLAR ENGENHARIA LTDA;36.914.201/0001-41;INVERSOR ON-GRID MONOFASICO 5kW 220V 2 MPPT GT1-5KD2R11008;104937;4;0,00%;1550;1550;6200;6200;;;Current;Waiting Shipment;;;
24/02/2026;254;MANAUS;Mateus Armando;LIVDMAT0202676;SALE;MATRIZ SOLAR ENGENHARIA LTDA;36.914.201/0001-41; INVERSOR ON-GRID MONOFASICO 6kW 220V 2 MPPT GT1-6KD2R11008;104938;4;0,00%;1700;1700;6800;6800;;;Current;Waiting Shipment;;;
24/02/2026;254;MANAUS;Mateus Armando;LIVDMAT0202676;SALE;MATRIZ SOLAR ENGENHARIA LTDA;36.914.201/0001-41;INVERSOR ON-GRID MONOFASICO 7,5KW 220V 3MPPT GT1-7K5T2R1100;105420;4;0,00%;2150;2150;8600;8600;;;Current;Waiting Shipment;;;
24/02/2026;254;MANAUS;Mateus Armando;LIVDMAT0202676;SALE;MATRIZ SOLAR ENGENHARIA LTDA;36.914.201/0001-41; INVERSOR ON-GRID MONOFASICO 10KW 220V 3MPPT GT1-10KT2R1100;105396;4;0,00%;2700;2700;10800;10800;;;Current;Waiting Shipment;;;
24/02/2026;254;MANAUS;Mateus Armando;LIVDMAT0202676;SALE;MATRIZ SOLAR ENGENHARIA LTDA;36.914.201/0001-41;INVERSOR ON-GRID TRIFASICO 15kW 380V 2 MPPT GT3-15KD1R11008;105649;4;0,00%;4300;4300;17200;17200;;;Current;Waiting Shipment;;;
24/02/2026;254;MANAUS;Mateus Armando;LIVDMAT0202676;SALE;MATRIZ SOLAR ENGENHARIA LTDA;36.914.201/0001-41; INVERSOR ON-GRID TRIFASICO 20kW 380V 2 MPPT GT3-20KD1R11008;104926;4;0,00%;4600;4600;18400;18400;;;Current;Waiting Shipment;;;
24/02/2026;254;MANAUS;Mateus Armando;LIVDMAT0202676;SALE;MATRIZ SOLAR ENGENHARIA LTDA;36.914.201/0001-41;INVERSOR ON-GRID TRIFASICO 25kW 380V 2 MPPT GT3-25KD1R1100;105652;4;0,00%;4900;4900;19600;19600;;;Current;Waiting Shipment;;;
